"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","PowerDbWithNoise","NoisevalueDb"
"M2",46,"Spectrogram 1",1,2702.038519279,2708.835279029,580,1425,6.7968,-37.88,21.42,"2_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",84.9489821502243,85.0133352563596,42.3762827074321
"M2",47,"Spectrogram 1",1,2717.737806709,2718.511179809,326.7,756.9,0.7734,-37.55,18.55,"2_Pmor_P2","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",84.4629472019449,84.5348096769017,42.8526604792847
"M2",48,"Spectrogram 1",1,2719.864582729,2720.846171669,294.8,669.3,0.9816,-46.87,12.28,"2_Pmor_P3","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",75.3975013944254,75.5925972878903,42.5239083506909
"M2",49,"Spectrogram 1",1,2722.392917869,2723.210908649,318.7,693.2,0.818,-42.15,14.9,"2_Pmor_P4","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",78.7342277503124,78.864574093172,42.3251732976578
"M2",50,"Spectrogram 1",1,2724.908821669,2725.711939889,278.9,605.5,0.8031,-50.96,11.96,"2_Pmor_P5","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",70.517891016888,70.8288605923917,41.751911561402
"M2",51,"Spectrogram 1",1,2727.704862879,2728.567471339,294.8,701.1,0.8626,-41.95,14.76,"2_Pmor_P6","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",79.2188830973188,79.3479970440069,42.7266970323783
"M2",52,"Spectrogram 1",1,2730.508773909,2731.624215879,255,669.3,1.1154,-48.29,10.99,"2_Pmor_P7","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",74.147126181926,74.3768596335136,42.7104446953306
"M2",53,"Spectrogram 1",1,2733.572521189,2734.896178999,159.3,390.4,1.3237,-56.52,10.56,"2_Pmor_P8","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",65.1617312644013,65.5822504439095,39.0722691591204
"M2",54,"Spectrogram 1",1,2737.124782179,2738.463312549,127.5,398.4,1.3385,-56.13,10.91,"2_Pmor_P9","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",65.7105875099105,66.1481463406413,39.9747282616289
"M2",55,"Spectrogram 1",1,2740.641002369,2742.187748569,127.5,398.4,1.5467,-56.03,10.14,"2_Pmor_P10","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",66.0344499546032,66.4405418509975,39.6344872977119
"M2",56,"Spectrogram 1",1,2764.452321659,2771.645599259,589.6,1381.6,7.1933,-39.13,17.18,"2_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",83.4242865302996,83.6030055505307,49.7809286187721
"M2",57,"Spectrogram 1",1,2771.813863059,2776.483183659,748.9,1593.5,4.6693,-35.83,19.88,"2_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",86.1726993072406,86.2202298941781,40.9596528440798
"M2",58,"Spectrogram 1",1,2776.870441759,2779.878157259,358.5,900.3,3.0077,-44.65,12.08,"2_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",77.9139971368314,78.0695143618359,43.0511555943802
"M2",77,"Spectrogram 1",1,2846.936218779,2851.424901599,580,1080.8,4.4887,-34.89,21.91,"3_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",87.9994362842424,88.0917206701204,48.5718977210892
"M2",78,"Spectrogram 1",1,2862.332931729,2863.868338949,143.4,470.1,1.5354,-55.22,10.03,"3_Pmor_start","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",66.6526644051517,67.0897134987405,40.9064235649361
"M2",79,"Spectrogram 1",1,2864.893701289,2865.924317089,159.3,709.1,1.0306,-49.2,10.93,"3_Pmor_P1","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",72.8903142785131,73.1812011669585,43.5343604055259
"M2",80,"Spectrogram 1",1,2851.469519279,2858.266279029,580,1425,6.7968,-37.56,21.05,"3_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",85.2462454869518,85.308904128334,42.4409269802123
"M2",81,"Spectrogram 1",1,2867.168806709,2867.942179809,326.7,756.9,0.7734,-38.11,17.59,"3_Pmor_P2","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",83.9100999726567,83.9859417376991,42.7699309414155
"M2",82,"Spectrogram 1",1,2869.295582729,2870.277171669,294.8,669.3,0.9816,-47.53,11.99,"3_Pmor_P3","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",74.7969875117692,75.004714449621,42.4746282180172
"M2",83,"Spectrogram 1",1,2871.823917869,2872.641908649,318.7,693.2,0.818,-41.9,15.18,"3_Pmor_P4","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",78.9564269847907,79.0915226304774,42.8606032454875
"M2",84,"Spectrogram 1",1,2874.339821669,2875.142939889,278.9,605.5,0.8031,-50.93,12.28,"3_Pmor_P5","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",70.7409201972777,71.0497882065776,41.9149842740954
"M2",85,"Spectrogram 1",1,2877.135862879,2877.998471339,294.8,701.1,0.8626,-41.21,15.14,"3_Pmor_P6","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",79.8823824561085,80.0040190148977,42.8682680717119
"M2",86,"Spectrogram 1",1,2879.939773909,2881.055215879,255,669.3,1.1154,-48.88,11.16,"3_Pmor_P7","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",73.6065942998141,73.8437372279266,42.4493529535582
"M2",87,"Spectrogram 1",1,2883.003521189,2884.327178999,159.3,390.4,1.3237,-56.19,11.08,"3_Pmor_P8","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",65.7499281255875,66.1343046924832,38.8616770704686
"M2",88,"Spectrogram 1",1,2886.555782179,2887.894312549,127.5,398.4,1.3385,-56.36,10.25,"3_Pmor_P9","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",65.4809074923644,65.9225170688385,39.8271312909186
"M2",89,"Spectrogram 1",1,2890.072002369,2891.618748569,127.5,398.4,1.5467,-55.96,10.46,"3_Pmor_P10","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",65.953894161474,66.3736534994256,39.8483402296046
"M2",90,"Spectrogram 1",1,2913.883321659,2921.076599259,589.6,1381.6,7.1933,-39.35,15.52,"3_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",83.1720055252284,83.3537916791946,49.6779870149294
"M2",91,"Spectrogram 1",1,2921.244863059,2925.914183659,748.9,1593.5,4.6693,-36.07,19.89,"3_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",85.978589253377,86.0277521573764,41.0596467260459
"M2",92,"Spectrogram 1",1,2926.301441759,2929.309157259,358.5,900.3,3.0077,-44.22,12.71,"3_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",78.5978575836972,78.7509282806095,43.5960603804496
"M3",9,"Spectrogram 1",1,2548.336218779,2552.824901599,580,1080.8,4.4887,-42.58,18.72,"1_Hfunstart","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",80.1977025355211,80.3865324530926,47.0374184727377
"M3",10,"Spectrogram 1",1,2563.732931729,2565.268338949,143.4,470.1,1.5354,-52.08,10.87,"1_Pmor_start","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",70.0653570996915,70.4616077787358,43.4473498834163
"M3",11,"Spectrogram 1",1,2566.293701289,2567.324317089,159.3,709.1,1.0306,-47.63,11.62,"1_Pmor_P1","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",74.5017048387063,74.8159971490811,45.8297138104525
"M3",12,"Spectrogram 1",1,2552.869519279,2559.666279029,580,1425,6.7968,-40.22,18.71,"1_Hfuntrill","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",82.5444405832847,82.6379972988532,43.2364741281772
"M3",13,"Spectrogram 1",1,2568.568806709,2569.342179809,326.7,756.9,0.7734,-47.11,13.99,"1_Pmor_P2","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",75.1356616541057,75.3975732082636,44.8537535086199
"M3",14,"Spectrogram 1",1,2570.695582729,2571.677171669,294.8,669.3,0.9816,-46.27,11.82,"1_Pmor_P3","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",75.9951066389017,76.2258389442202,44.596610138704
"M3",15,"Spectrogram 1",1,2573.223917869,2574.041908649,318.7,693.2,0.818,-47.69,11.85,"1_Pmor_P4","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",74.4869823919002,74.7419532618854,43.9683048587629
"M3",16,"Spectrogram 1",1,2575.739821669,2576.542939889,278.9,605.5,0.8031,-48.77,12.39,"1_Pmor_P5","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",72.4029729496876,72.7316070311922,44.1257739406207
"M3",17,"Spectrogram 1",1,2578.535862879,2579.398471339,294.8,701.1,0.8626,-45.62,12.51,"1_Pmor_P6","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",75.959503604032,76.1891544314122,44.5196561595471
"M3",18,"Spectrogram 1",1,2581.339773909,2582.455215879,255,669.3,1.1154,-50.79,10.37,"1_Pmor_P7","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",71.3832465832364,71.7827399896713,44.8376650343138
"M3",19,"Spectrogram 1",1,2584.403521189,2585.727178999,159.3,390.4,1.3237,-54.03,11.19,"1_Pmor_P8","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",67.9323275747235,68.3614249699561,42.0225909348003
"M3",20,"Spectrogram 1",1,2587.955782179,2589.294312549,127.5,398.4,1.3385,-53.49,12.19,"1_Pmor_P9","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",68.4377196582132,68.8659073076322,42.5090895680248
"M3",21,"Spectrogram 1",1,2591.472002369,2593.018748569,127.5,398.4,1.5467,-53.17,10.98,"1_Pmor_P10","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",68.9922355393751,69.3858129594601,42.3140846677334
"M3",22,"Spectrogram 1",1,2615.283321659,2622.476599259,589.6,1381.6,7.1933,-43.24,14.28,"1_Halbstart","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",79.2695418649811,79.5362427340429,49.1474359861382
"M3",23,"Spectrogram 1",1,2622.644863059,2627.314183659,748.9,1593.5,4.6693,-37.33,18.96,"1_Halbpeak","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",84.7186490996148,84.7830764493185,42.1560018769647
"M3",24,"Spectrogram 1",1,2627.701441759,2630.709157259,358.5,900.3,3.0077,-48.17,11.99,"1_Halbend","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",74.1806625355526,74.4754735547481,44.9430730742416
