"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","PowerDbWithNoise","NoisevalueDb"
"M5",50,"Spectrogram 1",1,1292.058821669,1292.861939889,278.9,605.5,0.8031,-57.26,11.1,"2_Pmor_P5","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",9.68531471215398,39.3840137658522,39.0948875584459
"M5",51,"Spectrogram 1",1,1294.854862879,1295.717471339,294.8,701.1,0.8626,-54.01,11.45,"2_Pmor_P6","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",31.0185404778009,42.2616479843243,39.4796702938437
"M5",52,"Spectrogram 1",1,1297.658773909,1298.774215879,255,669.3,1.1154,-56.47,10.75,"2_Pmor_P7","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",15.5746823395583,40.3376062940938,39.8205591200347
"M5",53,"Spectrogram 1",1,1300.722521189,1302.046178999,159.3,390.4,1.3237,-58.56,9.97,"2_Pmor_P8","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",7.42067473191091,38.7066388577356,38.4664757222964
"M5",54,"Spectrogram 1",1,1304.274782179,1305.613312549,127.5,398.4,1.3385,-57,10.67,"2_Pmor_P9","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",16.9167734504218,39.9947368862521,39.362882898938
"M5",55,"Spectrogram 1",1,1307.791002369,1309.337748569,127.5,398.4,1.5467,-55.99,10.57,"2_Pmor_P10","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",24.8775693717778,40.7503381776279,39.2273582600431
"M5",56,"Spectrogram 1",1,1331.602321659,1338.795599259,589.6,1381.6,7.1933,-49.82,15.97,"2_Halbstart","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",28.2717620246639,46.8553886447756,45.7676016159686
"M5",57,"Spectrogram 1",1,1338.963863059,1343.633183659,748.9,1593.5,4.6693,-52.23,14.06,"2_Halbpeak","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",37.2610374832917,44.6114344464123,39.7438131000914
"M5",58,"Spectrogram 1",1,1344.020441759,1347.028157259,358.5,900.3,3.0077,-49.96,13.7,"2_Halbend","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",31.5740149600747,47.1073080166903,45.5177244732303
"M5",77,"Spectrogram 1",1,1414.086218779,1418.574901599,580,1080.8,4.4887,-53.18,14.39,"3_Hfunstart","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",35.8647766808714,43.9894153139809,39.6612659416789
"M5",78,"Spectrogram 1",1,1429.482931729,1431.018338949,143.4,470.1,1.5354,-55.85,10.8,"3_Pmor_start","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",19.4783161277192,40.8490124330179,40.0736227149283
"M5",79,"Spectrogram 1",1,1432.043701289,1433.074317089,159.3,709.1,1.0306,-54.85,11.05,"3_Pmor_P1","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",23.6589093756598,42.6382320661739,41.601900074913
"M5",80,"Spectrogram 1",1,1418.619519279,1425.416279029,580,1425,6.7968,-52.73,12.98,"3_Hfuntrill","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",37.2543510586367,44.3584884112103,39.301126441208
"M5",81,"Spectrogram 1",1,1434.318806709,1435.092179809,326.7,756.9,0.7734,-53.44,12.62,"3_Pmor_P2","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",33.5370951670845,43.1030693439518,39.5929948050204
"M5",82,"Spectrogram 1",1,1436.445582729,1437.427171669,294.8,669.3,0.9816,-56.65,11.03,"3_Pmor_P3","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",22.8723137216576,40.6534553437984,39.4527717117215
"M5",83,"Spectrogram 1",1,1438.973917869,1439.791908649,318.7,693.2,0.818,-55.72,11.52,"3_Pmor_P4","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",27.1212192151741,41.0478847457249,39.0964506681557
"M5",84,"Spectrogram 1",1,1441.489821669,1442.292939889,278.9,605.5,0.8031,-57.17,9.52,"3_Pmor_P5","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",18.7301507405872,39.7243459923151,38.9129525709516
"M5",85,"Spectrogram 1",1,1444.285862879,1445.148471339,294.8,701.1,0.8626,-54.61,10.97,"3_Pmor_P6","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",28.0197604331615,41.7376636187274,39.7328402500699
"M5",86,"Spectrogram 1",1,1447.089773909,1448.205215879,255,669.3,1.1154,-56.57,10.19,"3_Pmor_P7","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",17.283021744047,40.5399861485153,39.9214903805756
"M5",87,"Spectrogram 1",1,1450.153521189,1451.477178999,159.3,390.4,1.3237,-57.67,10.56,"3_Pmor_P8","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",12.7141433030778,39.3231724747337,38.9075373008938
"M5",88,"Spectrogram 1",1,1453.705782179,1455.044312549,127.5,398.4,1.3385,-57.22,10.42,"3_Pmor_P9","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",4.50451680317421,39.6495065700844,39.4962601470239
"M5",89,"Spectrogram 1",1,1457.222002369,1458.768748569,127.5,398.4,1.5467,-56.42,10.24,"3_Pmor_P10","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",20.4191637284113,40.3299844250864,39.4048690455412
"M5",90,"Spectrogram 1",1,1481.033321659,1488.226599259,589.6,1381.6,7.1933,-48.52,14.99,"3_Halbstart","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",41.0782523759531,48.3970689551999,43.5056428736588
"M5",91,"Spectrogram 1",1,1488.394863059,1493.064183659,748.9,1593.5,4.6693,-44.81,16.6,"3_Halbpeak","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",46.8900665383684,51.9732190226917,44.9016159021097
"M5",92,"Spectrogram 1",1,1493.451441759,1496.459157259,358.5,900.3,3.0077,-55.73,11.71,"3_Halbend","M5_20190823_152016",116.970851998776,4.74482699297369,"20190823","1520",27.2376044975621,42.6892599795629,41.0831887662537
"M6",9,"Spectrogram 1",1,1115.186218779,1119.674901599,580,1080.8,4.4887,-57.2,13.39,"1_Hfunstart","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",29.3379681741045,41.6154233666549,39.1939936569065
"M6",10,"Spectrogram 1",1,1130.582931729,1132.118338949,143.4,470.1,1.5354,-58.82,10.31,"1_Pmor_start","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",7.86240056158371,39.5483651812362,39.3191550936858
"M6",11,"Spectrogram 1",1,1133.143701289,1134.174317089,159.3,709.1,1.0306,-57.05,10.69,"1_Pmor_P1","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",24.9691840717092,42.363850583084,41.104382140237
"M6",12,"Spectrogram 1",1,1119.719519279,1126.516279029,580,1425,6.7968,-56.98,11.39,"1_Hfuntrill","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",28.9718430131295,42.7075782723518,40.7073785705646
"M6",13,"Spectrogram 1",1,1135.418806709,1136.192179809,326.7,756.9,0.7734,-57.38,10.82,"1_Pmor_P2","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",27.8414151427746,41.3340016497556,39.2697120724302
"M6",14,"Spectrogram 1",1,1137.545582729,1138.527171669,294.8,669.3,0.9816,-59.3,10.8,"1_Pmor_P3","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",20.5808204977254,40.0958266311167,39.1250781726834
"M6",15,"Spectrogram 1",1,1140.073917869,1140.891908649,318.7,693.2,0.818,-59.22,10.36,"1_Pmor_P4","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",14.9397056741317,39.5594101238368,39.0335012861905
"M6",16,"Spectrogram 1",1,1142.589821669,1143.392939889,278.9,605.5,0.8031,-59.62,10.57,"1_Pmor_P5","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",17.0132728749338,39.2025307309113,38.499779275868
"M6",17,"Spectrogram 1",1,1145.385862879,1146.248471339,294.8,701.1,0.8626,-58.3,10.47,"1_Pmor_P6","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",21.4770424305204,40.3475918293158,39.2973781621
"M6",18,"Spectrogram 1",1,1148.189773909,1149.305215879,255,669.3,1.1154,-59.25,11.46,"1_Pmor_P7","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",21.3600117108636,40.5520338691274,39.5422874141109
"M6",19,"Spectrogram 1",1,1151.253521189,1152.577178999,159.3,390.4,1.3237,-60.31,10.15,"1_Pmor_P8","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",19.8307376166363,38.9757691580741,37.9602121441074
"M6",20,"Spectrogram 1",1,1154.805782179,1156.144312549,127.5,398.4,1.3385,-59.28,10.61,"1_Pmor_P9","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",21.3534784640953,39.9204292733157,38.8304150014006
"M6",21,"Spectrogram 1",1,1158.322002369,1159.868748569,127.5,398.4,1.5467,-59.14,10.75,"1_Pmor_P10","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",17.8363896480619,39.494424236696,38.7453860315503
"M6",22,"Spectrogram 1",1,1182.133321659,1189.326599259,589.6,1381.6,7.1933,-47.94,15.03,"1_Halbstart","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",39.3546167535081,49.3133538897987,45.9924335689415
"M6",23,"Spectrogram 1",1,1189.494863059,1194.164183659,748.9,1593.5,4.6693,-49.01,14.93,"1_Halbpeak","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",34.7001929768194,48.6107231212174,46.655219713114
"M6",24,"Spectrogram 1",1,1194.551441759,1197.559157259,358.5,900.3,3.0077,-56.29,11.36,"1_Halbend","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",31.228855780549,42.6120427751451,39.8823663969053
"M6",43,"Spectrogram 1",1,1264.655218779,1269.143901599,580,1080.8,4.4887,-56.87,13.1,"2_Hfunstart","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",30.6397109943915,40.9484456916449,37.7858286916525
"M6",44,"Spectrogram 1",1,1280.051931729,1281.587338949,143.4,470.1,1.5354,-58.51,10.4,"2_Pmor_start","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",16.3075685442645,38.7685012678599,38.0882604137307
"M6",45,"Spectrogram 1",1,1282.612701289,1283.643317089,159.3,709.1,1.0306,-57.34,10.51,"2_Pmor_P1","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",15.8625602169315,40.4019645482736,39.8710188333411
"M6",46,"Spectrogram 1",1,1269.188519279,1275.985279029,580,1425,6.7968,-57.19,11.56,"2_Hfuntrill","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",NA,40.9893740615101,41.2404388104511
"M6",47,"Spectrogram 1",1,1284.887806709,1285.661179809,326.7,756.9,0.7734,-57.65,10.98,"2_Pmor_P2","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",26.4617165314997,39.933361644482,37.8634453505559
"M6",48,"Spectrogram 1",1,1287.014582729,1287.996171669,294.8,669.3,0.9816,-58.95,10.87,"2_Pmor_P3","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",13.9377177399393,38.358748770258,37.8202871481897
"M6",49,"Spectrogram 1",1,1289.542917869,1290.360908649,318.7,693.2,0.818,-58.96,11.4,"2_Pmor_P4","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",19.2586002760191,38.5206610295895,37.519509833313
"M6",50,"Spectrogram 1",1,1292.058821669,1292.861939889,278.9,605.5,0.8031,-59.37,10.34,"2_Pmor_P5","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",15.1267977683412,37.8755290230286,37.218318649098
"M6",51,"Spectrogram 1",1,1294.854862879,1295.717471339,294.8,701.1,0.8626,-58.47,10.87,"2_Pmor_P6","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",18.4423863621888,38.6322585212625,37.7379516724067
"M6",52,"Spectrogram 1",1,1297.658773909,1298.774215879,255,669.3,1.1154,-58.51,10.14,"2_Pmor_P7","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",16.9397312792215,38.8368068243228,38.1089780901151
"M6",53,"Spectrogram 1",1,1300.722521189,1302.046178999,159.3,390.4,1.3237,-60.21,10.61,"2_Pmor_P8","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",7.81955459051732,37.1285484358296,36.8259209743063
"M6",54,"Spectrogram 1",1,1304.274782179,1305.613312549,127.5,398.4,1.3385,-59.06,11.22,"2_Pmor_P9","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",9.16806111495069,38.072080467035,37.754742053736
"M6",55,"Spectrogram 1",1,1307.791002369,1309.337748569,127.5,398.4,1.5467,-58.9,10.29,"2_Pmor_P10","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",12.3028758506541,38.0744176173743,37.615581467152
"M6",56,"Spectrogram 1",1,1331.602321659,1338.795599259,589.6,1381.6,7.1933,-50.24,15.61,"2_Halbstart","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",36.0172967272301,46.8704149537152,43.9365314125492
"M6",57,"Spectrogram 1",1,1338.963863059,1343.633183659,748.9,1593.5,4.6693,-55.83,12.13,"2_Halbpeak","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",28.8717211306615,42.7861539349505,40.8316356424035
"M6",58,"Spectrogram 1",1,1344.020441759,1347.028157259,358.5,900.3,3.0077,-50.21,13.96,"2_Halbend","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",30.0827641324136,46.9260449933865,45.5772905531746
"M6",77,"Spectrogram 1",1,1414.086218779,1418.574901599,580,1080.8,4.4887,-57.09,13.06,"3_Hfunstart","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",30.5147519840476,40.9938471839486,37.905014670351
"M6",78,"Spectrogram 1",1,1429.482931729,1431.018338949,143.4,470.1,1.5354,-58.2,10.26,"3_Pmor_start","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",12.0368747574861,38.9902913343178,38.5911903496297
"M6",79,"Spectrogram 1",1,1432.043701289,1433.074317089,159.3,709.1,1.0306,-57.41,10.74,"3_Pmor_P1","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",12.8715792520644,40.3200847016866,39.9435824381333
"M6",80,"Spectrogram 1",1,1418.619519279,1425.416279029,580,1425,6.7968,-56.98,11.73,"3_Hfuntrill","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",27.6995183297695,41.8013254059118,39.8934592427587
"M6",81,"Spectrogram 1",1,1434.318806709,1435.092179809,326.7,756.9,0.7734,-58.17,11.05,"3_Pmor_P2","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",17.5532877047758,38.9957189290887,38.2269973774082
"M6",82,"Spectrogram 1",1,1436.445582729,1437.427171669,294.8,669.3,0.9816,-59.34,11.02,"3_Pmor_P3","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",12.82122565954,38.305605135922,37.8309168709976
"M6",83,"Spectrogram 1",1,1438.973917869,1439.791908649,318.7,693.2,0.818,-59.37,11.39,"3_Pmor_P4","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",13.9065796505502,38.2656149809496,37.7231733558056
"M6",84,"Spectrogram 1",1,1441.489821669,1442.292939889,278.9,605.5,0.8031,-59.45,10.25,"3_Pmor_P5","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",16.3913438879086,38.1774432996989,37.4398469450923
"M6",85,"Spectrogram 1",1,1444.285862879,1445.148471339,294.8,701.1,0.8626,-58.47,10.88,"3_Pmor_P6","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",15.3648317103173,38.8938808279684,38.2951321260594
"M6",86,"Spectrogram 1",1,1447.089773909,1448.205215879,255,669.3,1.1154,-58.73,10.65,"3_Pmor_P7","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",-12.8716316948696,38.7235866060571,38.7006976761344
"M6",87,"Spectrogram 1",1,1450.153521189,1451.477178999,159.3,390.4,1.3237,-59.58,10.66,"3_Pmor_P8","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",8.41547973075161,37.6342262935263,37.3283818074679
"M6",88,"Spectrogram 1",1,1453.705782179,1455.044312549,127.5,398.4,1.3385,-58.81,10.75,"3_Pmor_P9","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",11.6166805130962,38.7206879583951,38.328603918997
"M6",89,"Spectrogram 1",1,1457.222002369,1458.768748569,127.5,398.4,1.5467,-58.43,10.58,"3_Pmor_P10","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",13.2973623058588,38.7798078447915,38.3050109350713
"M6",90,"Spectrogram 1",1,1481.033321659,1488.226599259,589.6,1381.6,7.1933,-52.88,13.47,"3_Halbstart","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",35.6312959358789,44.9982673621429,41.3873681452708
"M6",91,"Spectrogram 1",1,1488.394863059,1493.064183659,748.9,1593.5,4.6693,-49.67,14.5,"3_Halbpeak","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",43.7948862817308,48.9597313801424,41.9897581333569
"M6",92,"Spectrogram 1",1,1493.451441759,1496.459157259,358.5,900.3,3.0077,-58.58,11.81,"3_Halbend","M6_20190823_152016",116.970960041508,4.74524701014161,"20190823","1520",15.9349826335415,40.771154914795,40.2585803620337
"M1",9,"Spectrogram 1",1,2374.436218779,2378.924901599,580,1080.8,4.4887,-29.9,24.75,"1_Hfunstart","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",65.5947032041532,67.082989269476,51.0269112582589
"M1",10,"Spectrogram 1",1,2389.832931729,2391.368338949,143.4,470.1,1.5354,-50.64,11.52,"1_Pmor_start","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",18.3966370071659,45.6686196683863,45.2842139179744
"M1",11,"Spectrogram 1",1,2392.393701289,2393.424317089,159.3,709.1,1.0306,-42.86,12.92,"1_Pmor_P1","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",47.2297904966415,53.4382977762889,47.6016260423694
"M1",12,"Spectrogram 1",1,2378.969519279,2385.766279029,580,1425,6.7968,-30.24,24.55,"1_Hfuntrill","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",65.7198951120283,66.6649631935543,46.9296890091657
"M1",13,"Spectrogram 1",1,2394.668806709,2395.442179809,326.7,756.9,0.7734,-32.23,17.77,"1_Pmor_P2","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",62.5427788176787,63.8894804970205,47.0339697696585
"M1",14,"Spectrogram 1",1,2396.795582729,2397.777171669,294.8,669.3,0.9816,-41.51,13.59,"1_Pmor_P3","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",50.265197376791,54.9311302025112,47.3048335796211
"M1",15,"Spectrogram 1",1,2399.323917869,2400.141908649,318.7,693.2,0.818,-38.09,13.49,"1_Pmor_P4","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",54.3518153637376,57.5618795386724,47.3602107501441
"M1",16,"Spectrogram 1",1,2401.839821669,2402.642939889,278.9,605.5,0.8031,-44.54,11.57,"1_Pmor_P5","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",41.9889664987271,50.8600697760181,46.9820675727088
"M1",17,"Spectrogram 1",1,2404.635862879,2405.498471339,294.8,701.1,0.8626,-38.73,15.08,"1_Pmor_P6","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",53.1482130663115,56.849128357729,47.654172492466
"M1",18,"Spectrogram 1",1,2407.439773909,2408.555215879,255,669.3,1.1154,-45.78,11.24,"1_Pmor_P7","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",41.8690247115754,50.8837725962857,47.0855792987686
"M1",19,"Spectrogram 1",1,2410.503521189,2411.827178999,159.3,390.4,1.3237,-51.85,11.88,"1_Pmor_P8","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",27.8640586020395,44.4802622006131,43.0927726636038
"M1",20,"Spectrogram 1",1,2414.055782179,2415.394312549,127.5,398.4,1.3385,-51.86,12.41,"1_Pmor_P9","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",25.5393143524343,44.4125378428581,43.3626678000913
"M1",21,"Spectrogram 1",1,2417.572002369,2419.118748569,127.5,398.4,1.5467,-52.1,11.34,"1_Pmor_P10","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",19.8322464093242,44.1233254351398,43.5764862677718
"M1",22,"Spectrogram 1",1,2441.383321659,2448.576599259,589.6,1381.6,7.1933,-32.53,16.35,"1_Halbstart","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",61.1489733355169,64.2921968754964,53.9391468957973
"M1",23,"Spectrogram 1",1,2448.744863059,2453.414183659,748.9,1593.5,4.6693,-28.98,21.19,"1_Halbpeak","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",66.8170823772489,67.5152122140675,45.2709230305538
"M1",24,"Spectrogram 1",1,2453.801441759,2456.809157259,358.5,900.3,3.0077,-40.41,12.15,"1_Halbend","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",52.7577868892951,56.5402005741155,47.4966097516485
"M1",43,"Spectrogram 1",1,2523.905218779,2528.393901599,580,1080.8,4.4887,-29.8,24.58,"2_Hfunstart","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",65.531566370894,67.1574621170697,51.8027594853352
"M1",44,"Spectrogram 1",1,2539.301931729,2540.837338949,143.4,470.1,1.5354,-50.74,12.33,"2_Pmor_start","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",5.54197402872501,45.4667048347895,45.3786450945107
"M1",45,"Spectrogram 1",1,2541.862701289,2542.893317089,159.3,709.1,1.0306,-42.88,13.17,"2_Pmor_P1","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",47.0692278331496,53.2880190218717,47.4611888337234
"M1",46,"Spectrogram 1",1,2528.438519279,2535.235279029,580,1425,6.7968,-30.49,24.53,"2_Hfuntrill","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",65.5805532624085,66.4750875514564,46.2873123389691
"M1",47,"Spectrogram 1",1,2544.137806709,2544.911179809,326.7,756.9,0.7734,-32.16,18.11,"2_Pmor_P2","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",62.705718180509,63.9701204707478,46.607006419388
"M1",48,"Spectrogram 1",1,2546.264582729,2547.246171669,294.8,669.3,0.9816,-41.19,12.63,"2_Pmor_P3","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",50.7741279569081,55.1102327382636,46.9978962410041
"M1",49,"Spectrogram 1",1,2548.792917869,2549.610908649,318.7,693.2,0.818,-38.2,14.66,"2_Pmor_P4","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",54.2547554049262,57.4574417891803,47.2392494246689
"M1",50,"Spectrogram 1",1,2551.308821669,2552.111939889,278.9,605.5,0.8031,-44.27,11.46,"2_Pmor_P5","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",42.8116807054061,51.0213400610812,46.747667779323
"M1",51,"Spectrogram 1",1,2554.104862879,2554.967471339,294.8,701.1,0.8626,-38.71,14.56,"2_Pmor_P6","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",53.3362456014643,56.804175233402,47.1529452865182
"M1",52,"Spectrogram 1",1,2556.908773909,2558.024215879,255,669.3,1.1154,-46.23,11.76,"2_Pmor_P7","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",40.6850133802079,50.4242008149793,46.9991101810974
"M1",53,"Spectrogram 1",1,2559.972521189,2561.296178999,159.3,390.4,1.3237,-52.41,12.99,"2_Pmor_P8","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",24.9423178396174,43.8643530563646,42.8207344595105
"M1",54,"Spectrogram 1",1,2563.524782179,2564.863312549,127.5,398.4,1.3385,-52.32,11.93,"2_Pmor_P9","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",22.7979315888284,44.048560530437,43.2618742274257
"M1",55,"Spectrogram 1",1,2567.041002369,2568.587748569,127.5,398.4,1.5467,-52.09,11.89,"2_Pmor_P10","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",22.7655205774717,44.1325324758663,43.3567986432756
"M1",56,"Spectrogram 1",1,2590.852321659,2598.045599259,589.6,1381.6,7.1933,-32.45,16.35,"2_Halbstart","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",61.2345942766475,64.3129170586927,53.8091623814049
"M1",57,"Spectrogram 1",1,2598.213863059,2602.883183659,748.9,1593.5,4.6693,-29.21,21.12,"2_Halbpeak","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",66.7283591908841,67.420651683683,45.1063106974291
"M1",58,"Spectrogram 1",1,2603.270441759,2606.278157259,358.5,900.3,3.0077,-40.43,12.01,"2_Halbend","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",52.7085543756393,56.4103738490364,47.2171197218936
"M1",77,"Spectrogram 1",1,2673.336218779,2677.824901599,580,1080.8,4.4887,-29.95,25.19,"3_Hfunstart","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",65.1401563450728,67.0357222462705,52.8836606992063
"M1",78,"Spectrogram 1",1,2688.732931729,2690.268338949,143.4,470.1,1.5354,-50.73,12.92,"3_Pmor_start","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",21.0640933889988,45.5489887074309,45.0145955660631
"M1",79,"Spectrogram 1",1,2691.293701289,2692.324317089,159.3,709.1,1.0306,-43.27,13.52,"3_Pmor_P1","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",46.7000594667796,53.1266401209972,47.4938896134122
"M1",80,"Spectrogram 1",1,2677.869519279,2684.666279029,580,1425,6.7968,-30.28,24.43,"3_Hfuntrill","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",65.7352779521667,66.5947333397139,46.0767293919101
"M1",81,"Spectrogram 1",1,2693.568806709,2694.342179809,326.7,756.9,0.7734,-32.14,17.94,"3_Pmor_P2","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",62.6584600465537,63.9632955536604,46.8538728897381
"M1",82,"Spectrogram 1",1,2695.695582729,2696.677171669,294.8,669.3,0.9816,-41.59,12.57,"3_Pmor_P3","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",50.6180795750317,54.9335209210232,46.7891710910937
"M1",83,"Spectrogram 1",1,2698.223917869,2699.041908649,318.7,693.2,0.818,-38.27,15.55,"3_Pmor_P4","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",54.1871824857683,57.4147468235486,47.2520910217777
"M1",84,"Spectrogram 1",1,2700.739821669,2701.542939889,278.9,605.5,0.8031,-44.71,13.14,"3_Pmor_P5","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",42.2981670292925,50.7600970990556,46.6430474535169
"M1",85,"Spectrogram 1",1,2703.535862879,2704.398471339,294.8,701.1,0.8626,-38.72,15.49,"3_Pmor_P6","M1_20190824_060003",116.971518024802,4.74323401227593,"20190824","0600",53.1708013990798,56.8199424691066,47.5266838112135
