"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","playbacks","file.name","distance.from.source","Loc_Name","date","time","Call.type","PowerDb","PowerDbWithNoise","NoisevalueDb"
54,"Spectrogram 1",1,2323.842782179,2325.181312549,184.422,366.56,13.71,"2_Pmor_P9","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_Pmor_P9",69.2105898447021,71.3317811167286,58.0480693624216
55,"Spectrogram 1",1,2327.359002369,2328.905748569,151.211,364.245,14.07,"2_Pmor_P10","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_Pmor_P10",64.739214235883,68.1926266940202,58.5117381006794
56,"Spectrogram 1",1,2351.170321659,2358.363599259,589.6,1381.6,12.91,"2_Halbstart","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_Halbstart",65.5313126914886,70.2845603424694,62.779571571145
57,"Spectrogram 1",1,2358.531863059,2363.201183659,748.9,1593.5,18.89,"2_Halbpeak","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_Halbpeak",69.5208363218627,71.4547996886576,57.458431331021
58,"Spectrogram 1",1,2363.588441759,2366.596157259,358.5,900.3,12.17,"2_Halbend","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_Halbend",66.5868284779425,69.3384316519659,58.014349652415
59,"Spectrogram 1",1,2369.31108468,2370.15240368,96.711,414.3,18.04,"2_PwurP_P1","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurP_P1",75.0395143482702,76.5697064026326,60.7344724221301
60,"Spectrogram 1",1,2371.253343418,2372.031563518,90.704,501.9,23.61,"2_PwurP_P2","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurP_P2",75.7408910394171,77.358629040132,61.9641882690014
61,"Spectrogram 1",1,2373.16126508,2373.81328738,86.757,478,23.99,"2_PwurP_P3","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurP_P3",76.2687008853545,77.9185479526817,62.6792656925755
62,"Spectrogram 1",1,2374.866585914,2375.665839014,94.566,390.4,17.2,"2_PwurP_P4","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurP_P4",77.3008810030269,78.6221233912681,61.6132385354161
63,"Spectrogram 1",1,2376.888035257,2377.729354357,86.671,345.224,25.75,"2_PwurP_P5","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurP_P5",73.0571558422301,75.0969851149421,61.5126116424657
64,"Spectrogram 1",1,2380.754389459,2381.637774359,51.511,255,18.13,"2_PwurS_S1","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurS_S1",76.1843413160547,77.8143710684755,62.4797226982365
65,"Spectrogram 1",1,2383.299379459,2384.077599559,51.23,247,18.22,"2_PwurS_S2","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurS_S2",75.7099162353157,77.462621124524,62.6988899281911
66,"Spectrogram 1",1,2385.634039759,2386.622589559,48.72,239,15.78,"2_PwurS_S3","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurS_S3",77.3675105501942,78.9216805779001,63.2098639343384
67,"Spectrogram 1",1,2388.179029759,2389.167579659,51.637,247,16.24,"2_PwurS_S4","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurS_S4",77.3962925874651,78.9061987925419,62.9648925959
68,"Spectrogram 1",1,2390.636673559,2391.541091559,53.033,249.434,17.13,"2_PwurS_S5","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","2_PwurS_S5",74.8617248404906,76.7135167685572,62.3796219046402
77,"Spectrogram 1",1,2433.654218779,2438.142901599,580,1080.8,23.8,"3_Hfunstart","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Hfunstart",77.0134055179777,78.337654349749,61.3470464139543
78,"Spectrogram 1",1,2449.050931729,2450.586338949,176.23,400.637,13.41,"3_Pmor_start","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_start",67.6325460686024,70.2489392054777,58.5513300124653
79,"Spectrogram 1",1,2451.611701289,2452.642317089,316.403,606.928,16.17,"3_Pmor_P1","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P1",73.2107065440121,74.5191564774643,57.4319987590683
80,"Spectrogram 1",1,2438.187519279,2444.984279029,580,1526.5,16.93,"3_Hfuntrill","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Hfuntrill",68.9523570790808,71.2532526911259,58.5898384022007
81,"Spectrogram 1",1,2453.886806709,2454.660179809,397.556,701.442,22.13,"3_Pmor_P2","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P2",75.8991058043765,76.8281465626685,56.9521754157688
82,"Spectrogram 1",1,2456.013582729,2456.995171669,342.254,628.286,21.51,"3_Pmor_P3","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P3",74.8905967946838,76.3103934283309,59.8783996682781
83,"Spectrogram 1",1,2458.541917869,2459.359908649,332.922,676.989,21.09,"3_Pmor_P4","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P4",72.6501933546929,74.5548966645431,60.4402018318785
84,"Spectrogram 1",1,2461.057821669,2461.860939889,287.528,605.5,19.38,"3_Pmor_P5","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P5",72.8475496365091,74.5317972450511,59.4551095780077
85,"Spectrogram 1",1,2463.853862879,2464.716471339,398.054,683.299,23.43,"3_Pmor_P6","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P6",77.2080301338484,78.1774309782152,58.6510197945207
86,"Spectrogram 1",1,2466.657773909,2467.773215879,297.567,579.681,19.83,"3_Pmor_P7","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P7",71.8088908210996,73.4143144476228,57.9594698291262
87,"Spectrogram 1",1,2469.721521189,2471.045178999,181.461,373.468,14.91,"3_Pmor_P8","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P8",69.4446931432656,71.5601534638313,58.2556918730453
88,"Spectrogram 1",1,2473.273782179,2474.612312549,184.422,366.56,13.85,"3_Pmor_P9","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P9",69.3127891324768,71.5315935123519,58.5918889779888
89,"Spectrogram 1",1,2476.790002369,2478.336748569,151.211,364.245,13.83,"3_Pmor_P10","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Pmor_P10",64.7449501534228,68.195034771939,58.5073260920727
90,"Spectrogram 1",1,2500.601321659,2507.794599259,589.6,1381.6,12.45,"3_Halbstart","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Halbstart",65.4254047937433,69.9003017805421,61.9980759603926
91,"Spectrogram 1",1,2507.962863059,2512.632183659,748.9,1593.5,17.31,"3_Halbpeak","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Halbpeak",68.6711011585971,71.1267935390807,58.9550494832631
92,"Spectrogram 1",1,2513.019441759,2516.027157259,358.5,900.3,11.76,"3_Halbend","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_Halbend",67.9856155014611,70.6966988659195,59.2629581114447
93,"Spectrogram 1",1,2518.74208468,2519.58340368,96.711,414.3,17.56,"3_PwurP_P1","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurP_P1",74.9843221353054,76.7979022560211,62.3013331165147
94,"Spectrogram 1",1,2520.684343418,2521.462563518,90.704,501.9,22,"3_PwurP_P2","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurP_P2",75.9937626325016,77.8079578915989,63.314037500313
95,"Spectrogram 1",1,2522.59226508,2523.24428738,86.757,478,23.81,"3_PwurP_P3","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurP_P3",76.3661414386316,78.2539864733098,64.0701944285926
96,"Spectrogram 1",1,2524.297585914,2525.096839014,94.566,390.4,17.13,"3_PwurP_P4","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurP_P4",77.4996540819946,78.935807549352,62.5953535419282
97,"Spectrogram 1",1,2526.319035257,2527.160354357,86.671,345.224,23.88,"3_PwurP_P5","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurP_P5",73.6228957611163,75.6551773107993,62.0422314867959
98,"Spectrogram 1",1,2530.185389459,2531.068774359,51.511,255,16.87,"3_PwurS_S1","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurS_S1",76.2045998398551,77.9404647636728,63.1010145135402
99,"Spectrogram 1",1,2532.730379459,2533.508599559,51.23,247,18.48,"3_PwurS_S2","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurS_S2",75.8314514848315,77.5578338708018,62.6753888772744
100,"Spectrogram 1",1,2535.065039759,2536.053589559,48.72,239,15.45,"3_PwurS_S3","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurS_S3",77.0058333312826,78.7342003881482,63.8607756013449
101,"Spectrogram 1",1,2537.610029759,2538.598579659,51.637,247,16.68,"3_PwurS_S4","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurS_S4",77.3976420500371,78.9607081457169,63.2941526975026
102,"Spectrogram 1",1,2540.067673559,2540.972091559,53.033,249.434,16.17,"3_PwurS_S5","106","106_S00976_20190812_080003-1",100,"7 (S4A07360)","20190812","0800","3_PwurS_S5",74.6437809110668,76.620395337876,62.7929752258115
9,"Spectrogram 1",1,849.686218779,854.174901599,580,1080.8,10.66,"1_Hfunstart","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Hfunstart",35.8805615081938,63.4625108024177,63.0918728897041
10,"Spectrogram 1",1,865.082931729,866.618338949,176.23,400.637,11.02,"1_Pmor_start","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_start",42.8692394746478,67.3884784000557,66.8562600025792
11,"Spectrogram 1",1,867.643701289,868.674317089,316.403,606.928,11.45,"1_Pmor_P1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P1",NA,64.6211091884695,64.6533963466734
12,"Spectrogram 1",1,854.219519279,861.016279029,580,1526.5,10.53,"1_Hfuntrill","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Hfuntrill",31.3289739799468,64.8851062487002,64.7007711992681
13,"Spectrogram 1",1,869.918806709,870.692179809,397.556,701.442,11,"1_Pmor_P2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P2",38.9167418091805,64.0712762793029,63.5776833006534
14,"Spectrogram 1",1,872.045582729,873.027171669,342.254,628.286,10.75,"1_Pmor_P3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P3",38.7844470591311,64.7666236822244,64.3190687935492
15,"Spectrogram 1",1,874.573917869,875.391908649,332.922,676.989,10.27,"1_Pmor_P4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P4",41.1608988606864,65.5318925470576,64.9902209802304
16,"Spectrogram 1",1,877.089821669,877.892939889,287.528,605.5,10.84,"1_Pmor_P5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P5",35.3321774654105,65.7898941448825,65.5253332149292
17,"Spectrogram 1",1,879.885862879,880.748471339,398.054,683.299,11.26,"1_Pmor_P6","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P6",45.8637374319354,64.2195306626637,63.100890109065
18,"Spectrogram 1",1,882.689773909,883.805215879,297.567,579.681,10.76,"1_Pmor_P7","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P7",42.5123179245795,65.6312673115515,65.0024981325125
19,"Spectrogram 1",1,885.753521189,887.077178999,181.461,373.468,11.63,"1_Pmor_P8","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P8",35.7370679361999,66.7387087422037,66.4904387488754
20,"Spectrogram 1",1,889.305782179,890.644312549,184.422,366.56,10.63,"1_Pmor_P9","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P9",46.3083501710497,67.0891311536472,66.256556117006
21,"Spectrogram 1",1,892.822002369,894.368748569,151.211,364.245,11.42,"1_Pmor_P10","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Pmor_P10",43.703409160462,68.227355006412,67.6954339540035
22,"Spectrogram 1",1,916.633321659,923.826599259,589.6,1381.6,10.45,"1_Halbstart","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Halbstart",34.0077353780627,64.4640172625163,64.1994119544274
23,"Spectrogram 1",1,923.994863059,928.664183659,748.9,1593.5,10.47,"1_Halbpeak","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Halbpeak",29.8858704134211,63.3485816994321,63.1622318007467
24,"Spectrogram 1",1,929.051441759,932.059157259,358.5,900.3,10.55,"1_Halbend","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_Halbend",41.7070960037026,66.2034855567393,65.6698212842421
25,"Spectrogram 1",1,934.77408468,935.61540368,96.711,414.3,10.38,"1_PwurP_P1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurP_P1",45.0346035442765,70.6836801015109,70.2181511183215
26,"Spectrogram 1",1,936.716343418,937.494563518,90.704,501.9,10.94,"1_PwurP_P2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurP_P2",NA,70.8513179759886,70.862623437152
27,"Spectrogram 1",1,938.62426508,939.27628738,86.757,478,10.81,"1_PwurP_P3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurP_P3",51.1046675707623,71.6821857567537,70.8288970613504
28,"Spectrogram 1",1,940.329585914,941.128839014,94.566,390.4,10.32,"1_PwurP_P4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurP_P4",43.9564840781137,70.5209328022167,70.1031066177386
29,"Spectrogram 1",1,942.351035257,943.192354357,86.671,345.224,10.34,"1_PwurP_P5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurP_P5",40.9199976602033,70.3382314905972,70.0394520636985
30,"Spectrogram 1",1,946.217389459,947.100774359,51.511,255,12.18,"1_PwurS_S1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurS_S1",48.0171059145266,71.4066072899703,70.7978135344268
31,"Spectrogram 1",1,948.762379459,949.540599559,51.23,247,12.45,"1_PwurS_S2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurS_S2",48.9759351961066,71.6118601812075,70.9457207911192
32,"Spectrogram 1",1,951.097039759,952.085589559,48.72,239,12.8,"1_PwurS_S3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurS_S3",47.6503760947066,71.581200492813,71.0104263323265
33,"Spectrogram 1",1,953.642029759,954.630579659,51.637,247,13.6,"1_PwurS_S4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurS_S4",41.0447941422983,71.4236153160403,71.1566028988122
34,"Spectrogram 1",1,956.099673559,957.004091559,53.033,249.434,11.84,"1_PwurS_S5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","1_PwurS_S5",40.3636492922195,71.096447854821,70.8402571286551
43,"Spectrogram 1",1,999.155218779,1003.643901599,580,1080.8,10.84,"2_Hfunstart","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Hfunstart",32.8338240501801,63.2871123103099,63.0224143852384
44,"Spectrogram 1",1,1014.551931729,1016.087338949,176.23,400.637,11.58,"2_Pmor_start","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_start",43.4999503015357,67.481874873131,66.9145605563919
45,"Spectrogram 1",1,1017.112701289,1018.143317089,316.403,606.928,11.02,"2_Pmor_P1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P1",38.9080810290823,65.2104429835835,64.7794944788682
46,"Spectrogram 1",1,1003.688519279,1010.485279029,580,1526.5,10.65,"2_Hfuntrill","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Hfuntrill",31.3958989113158,64.8822726195764,64.6964351536592
47,"Spectrogram 1",1,1019.387806709,1020.161179809,397.556,701.442,10.57,"2_Pmor_P2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P2",36.5535890680737,64.1260387734119,63.7549864918367
48,"Spectrogram 1",1,1021.514582729,1022.496171669,342.254,628.286,10.72,"2_Pmor_P3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P3",42.518966471836,65.1035696468463,64.4333263360939
49,"Spectrogram 1",1,1024.042917869,1024.860908649,332.922,676.989,10.77,"2_Pmor_P4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P4",66.9911341265169,72.0812521845805,65.0183986305888
50,"Spectrogram 1",1,1026.558821669,1027.361939889,287.528,605.5,10.71,"2_Pmor_P5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P5",42.2604694385035,66.2112308902525,65.6418091956612
51,"Spectrogram 1",1,1029.354862879,1030.217471339,398.054,683.299,10.66,"2_Pmor_P6","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P6",76.921725136826,78.6059926942323,63.5293982532531
52,"Spectrogram 1",1,1032.158773909,1033.274215879,297.567,579.681,10.93,"2_Pmor_P7","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P7",76.0979190793436,78.2683488342571,65.160348550996
53,"Spectrogram 1",1,1035.222521189,1036.546178999,181.461,373.468,10.26,"2_Pmor_P8","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P8",39.6303130109201,67.2619906127076,66.8935141314037
54,"Spectrogram 1",1,1038.774782179,1040.113312549,184.422,366.56,11.27,"2_Pmor_P9","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P9",54.814285939829,68.6338927484499,66.6552805782762
55,"Spectrogram 1",1,1042.291002369,1043.837748569,151.211,364.245,11.79,"2_Pmor_P10","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Pmor_P10",44.720238715843,68.3073833772903,67.7127658441566
56,"Spectrogram 1",1,1066.102321659,1073.295599259,589.6,1381.6,10.51,"2_Halbstart","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Halbstart",57.8114464702067,67.7596030930176,64.4337509917362
57,"Spectrogram 1",1,1073.463863059,1078.133183659,748.9,1593.5,10.56,"2_Halbpeak","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Halbpeak",24.4511182932591,63.4285746013518,63.3303102971792
58,"Spectrogram 1",1,1078.520441759,1081.528157259,358.5,900.3,10.59,"2_Halbend","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_Halbend",71.8139456905436,75.4881995116848,66.242834138326
59,"Spectrogram 1",1,1084.24308468,1085.08440368,96.711,414.3,10.64,"2_PwurP_P1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurP_P1",NA,70.1613787073177,70.3436044124035
60,"Spectrogram 1",1,1086.185343418,1086.963563518,90.704,501.9,10.2,"2_PwurP_P2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurP_P2",55.1348695169126,72.4408877237867,71.1675044976859
61,"Spectrogram 1",1,1088.09326508,1088.74528738,86.757,478,10.69,"2_PwurP_P3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurP_P3",28.1007394211622,71.3523053090298,71.2923629667386
62,"Spectrogram 1",1,1089.798585914,1090.597839014,94.566,390.4,9.87,"2_PwurP_P4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurP_P4",40.78592180016,70.4458620121905,70.1554208998633
63,"Spectrogram 1",1,1091.820035257,1092.661354357,86.671,345.224,9.84,"2_PwurP_P5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurP_P5",46.7227404807499,70.7815895607912,70.2194427778864
64,"Spectrogram 1",1,1095.686389459,1096.569774359,51.511,255,13.39,"2_PwurS_S1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurS_S1",53.3339910400254,72.0888000108608,71.0235984824052
65,"Spectrogram 1",1,1098.231379459,1099.009599559,51.23,247,12.92,"2_PwurS_S2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurS_S2",13.3818309546933,71.0628293737783,71.051478007452
66,"Spectrogram 1",1,1100.566039759,1101.554589559,48.72,239,12.57,"2_PwurS_S3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurS_S3",49.6282562345464,71.5299186563533,70.8024907242924
67,"Spectrogram 1",1,1103.111029759,1104.099579659,51.637,247,13.09,"2_PwurS_S4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurS_S4",55.7120181995017,72.095718391551,70.6673177179493
68,"Spectrogram 1",1,1105.568673559,1106.473091559,53.033,249.434,11.82,"2_PwurS_S5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","2_PwurS_S5",46.0563415057023,71.1812055704034,70.6858745435077
77,"Spectrogram 1",1,1148.586218779,1153.074901599,580,1080.8,10.64,"3_Hfunstart","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Hfunstart",67.2758668787824,71.6279129136203,63.5401416730647
78,"Spectrogram 1",1,1163.982931729,1165.518338949,176.23,400.637,11.07,"3_Pmor_start","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_start",47.9664776611813,68.0884056917037,67.1866983886352
79,"Spectrogram 1",1,1166.543701289,1167.574317089,316.403,606.928,11.74,"3_Pmor_P1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P1",32.1431232274274,65.0089012617188,64.8091406545755
80,"Spectrogram 1",1,1153.119519279,1159.916279029,580,1526.5,10.72,"3_Hfuntrill","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Hfuntrill",30.514952469767,65.0311517215563,64.8662901771431
81,"Spectrogram 1",1,1168.818806709,1169.592179809,397.556,701.442,10.51,"3_Pmor_P2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P2",46.4173648564376,64.8137046557898,63.7006224310368
82,"Spectrogram 1",1,1170.945582729,1171.927171669,342.254,628.286,10.67,"3_Pmor_P3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P3",41.8765979718238,65.0050175306434,64.3769589011284
83,"Spectrogram 1",1,1173.473917869,1174.291908649,332.922,676.989,10.08,"3_Pmor_P4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P4",68.7497494055197,73.0347091657079,64.8427782631811
84,"Spectrogram 1",1,1175.989821669,1176.792939889,287.528,605.5,11.18,"3_Pmor_P5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P5",28.3801756804202,65.6368093714009,65.5168655817028
85,"Spectrogram 1",1,1178.785862879,1179.648471339,398.054,683.299,11.43,"3_Pmor_P6","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P6",76.8628811683548,78.578979545394,63.6496105251217
86,"Spectrogram 1",1,1181.589773909,1182.705215879,297.567,579.681,10.79,"3_Pmor_P7","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P7",76.2024528910507,78.387590254136,65.3312033112124
87,"Spectrogram 1",1,1184.653521189,1185.977178999,181.461,373.468,10.56,"3_Pmor_P8","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P8",21.0936982283409,66.7790522256253,66.7337960845671
88,"Spectrogram 1",1,1188.205782179,1189.544312549,184.422,366.56,11.1,"3_Pmor_P9","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P9",61.1075227331604,70.1263055184179,66.3303245459026
89,"Spectrogram 1",1,1191.722002369,1193.268748569,151.211,364.245,11.08,"3_Pmor_P10","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Pmor_P10",45.8965086206332,68.3756583659127,67.6968998604827
90,"Spectrogram 1",1,1215.533321659,1222.726599259,589.6,1381.6,10.64,"3_Halbstart","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Halbstart",57.8133477886396,67.7611188474135,64.435086860934
91,"Spectrogram 1",1,1222.894863059,1227.564183659,748.9,1593.5,10.64,"3_Halbpeak","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Halbpeak",30.5234060069919,63.5449493900456,63.3487795884958
92,"Spectrogram 1",1,1227.951441759,1230.959157259,358.5,900.3,10.68,"3_Halbend","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_Halbend",71.609564887388,75.2741185555673,66.0103014178742
93,"Spectrogram 1",1,1233.67408468,1234.51540368,96.711,414.3,10.14,"3_PwurP_P1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurP_P1",43.0334512577388,70.7285548635348,70.3628165128033
94,"Spectrogram 1",1,1235.616343418,1236.394563518,90.704,501.9,10.22,"3_PwurP_P2","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurP_P2",60.0438822079014,73.2564284728182,71.1154484493761
95,"Spectrogram 1",1,1237.52426508,1238.17628738,86.757,478,10.08,"3_PwurP_P3","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurP_P3",35.0776682908596,71.1451883160872,71.0075067497289
96,"Spectrogram 1",1,1239.229585914,1240.028839014,94.566,390.4,10.14,"3_PwurP_P4","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurP_P4",50.0561446116875,70.8635961927445,70.0336996391721
97,"Spectrogram 1",1,1241.251035257,1242.092354357,86.671,345.224,9.82,"3_PwurP_P5","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurP_P5",42.8580962731228,70.5840604192482,70.2196468091546
98,"Spectrogram 1",1,1245.117389459,1246.000774359,51.511,255,13.52,"3_PwurS_S1","87","84_S01143_20190811_100702-2",500,"7 (S4A07360)","20190811","1007","3_PwurS_S1",56.198019547267,72.2845035295237,70.8018885676225
